,age,workclass,fnlwgt,education,marital_status,relationship,sex,capital_gain,capital_loss,hour_per_week,native_country,race_Asian-Pac-Islander,race_Black,race_Other,race_White,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,income_class
221,64,5,187656,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,90,5,51744,1,0,0,1,0,2206,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
223,54,5,176681,1,1,5,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,53,3,140359,0,0,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225,18,5,243313,1,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
226,60,5,24215,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,66,6,167687,1,1,5,1,1409,0,50,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,75,5,314209,3,6,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,65,5,176796,1,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,35,5,538583,1,4,0,1,3674,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,41,5,130408,1,2,2,0,0,0,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,25,5,159732,2,0,0,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,33,5,110978,2,2,1,0,0,0,40,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,28,5,76714,7,0,0,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
235,59,7,268700,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,40,7,170525,2,0,0,0,0,0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,41,5,180138,5,1,5,1,0,0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
238,38,3,115076,6,1,5,1,0,0,70,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
239,23,5,115458,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,40,5,347890,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
241,41,6,196001,1,1,4,0,0,0,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,24,7,273905,4,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,20,5,119156,2,0,3,1,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244,38,5,179488,2,2,0,1,0,1741,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,56,5,203580,1,1,5,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,58,5,236596,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,32,5,183916,1,0,0,0,0,0,34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,40,5,207578,4,1,5,1,0,1977,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
249,45,5,153141,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,41,5,112763,7,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
251,42,5,390781,5,1,4,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,59,3,171328,1,6,2,0,0,0,30,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,19,3,27382,2,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,58,5,259014,2,0,0,1,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
255,42,6,303044,1,1,5,1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
256,20,5,117789,1,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,32,5,172579,1,4,0,0,0,0,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,45,5,187666,3,6,0,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,50,5,204518,1,2,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,36,5,150042,5,2,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,45,5,98092,1,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
262,17,5,245918,1,0,3,1,0,0,12,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,59,5,146013,2,1,5,1,4064,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
264,26,5,378322,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,37,2,257295,2,1,5,1,0,0,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
266,19,5,218956,2,0,3,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
267,64,5,21174,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
268,33,5,185480,5,0,0,0,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,33,5,222205,1,1,4,0,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
270,61,5,69867,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
271,17,5,191260,1,0,3,1,1055,0,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
272,50,6,30653,6,1,5,1,2407,0,98,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
273,27,3,209109,6,0,3,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
274,30,5,70377,1,2,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
275,43,5,477983,1,1,5,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,44,5,170924,2,1,5,1,7298,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
277,35,5,190174,2,0,0,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,25,5,193787,2,0,3,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
279,24,5,279472,2,1,4,0,7298,0,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280,22,5,34918,5,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,42,3,97688,2,1,5,1,5178,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
282,34,5,175413,4,2,2,0,0,0,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283,60,5,173960,5,2,0,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,21,5,205759,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
285,57,4,425161,6,1,5,1,15024,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
286,41,5,220531,7,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
287,50,5,176609,2,2,0,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
288,25,5,371987,5,0,0,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
289,50,5,193884,1,1,5,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290,36,5,200352,5,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
291,31,5,127595,1,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
292,29,3,220419,5,0,0,1,0,0,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
293,21,5,231931,2,0,3,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
294,27,5,248402,5,0,2,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,65,5,111095,1,1,5,1,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,37,2,57424,5,2,0,0,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
297,39,5,157443,6,1,4,0,3464,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
298,24,5,278130,1,0,3,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299,38,5,169469,1,2,0,1,0,0,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,48,5,146268,5,1,5,1,7688,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
301,21,5,153718,2,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
302,31,5,217460,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
303,55,5,238638,1,1,5,1,4386,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
304,24,5,303296,2,1,4,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,43,5,173321,1,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,26,5,193945,4,0,0,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,46,5,83082,4,0,0,0,0,0,33,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,35,5,193815,4,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
309,41,2,34987,2,1,5,1,0,0,54,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
310,26,5,59306,5,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
311,34,5,142897,6,1,5,1,7298,0,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
312,19,5,860348,2,0,3,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,36,6,205607,5,2,0,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
314,22,5,199698,2,0,3,1,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
315,24,5,191954,2,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,77,6,138714,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
317,22,5,399087,1,1,1,0,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
318,29,5,423158,2,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
319,62,5,159841,1,6,0,0,0,0,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
320,39,6,174308,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,43,5,50356,2,1,5,1,0,1485,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,35,5,186110,1,2,0,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323,29,5,200381,1,0,0,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,76,6,174309,6,1,5,1,0,0,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
325,63,6,78383,1,1,5,1,0,0,45,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326,23,5,211601,3,0,3,0,0,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
327,43,5,187728,2,1,4,0,0,1887,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
328,58,6,321171,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329,66,5,127921,1,0,0,1,2050,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,41,5,206565,2,0,0,1,0,0,45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331,26,5,224563,5,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,47,5,178686,3,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
333,55,3,98545,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,53,5,242606,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335,17,5,270942,1,0,1,1,0,0,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
336,30,5,94235,1,0,1,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
337,49,5,71195,6,0,0,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,19,5,104112,1,0,2,1,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,45,5,261192,1,1,5,1,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
340,26,5,94936,4,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
341,38,5,296478,3,1,5,1,7298,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
342,36,7,119272,1,1,5,1,7298,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
343,33,5,85043,1,0,0,1,0,0,20,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344,22,7,293364,2,0,3,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345,43,6,241895,5,0,0,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
346,67,5,36135,1,1,5,1,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347,30,5,151989,3,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,56,5,101128,4,3,0,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
349,31,5,156464,5,0,3,1,0,0,25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,33,5,117963,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
351,26,5,192262,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
352,33,5,111363,5,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
353,46,3,329752,1,1,5,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,59,5,372020,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
355,38,4,95432,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,65,5,161400,1,6,2,1,0,0,40,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
357,40,5,96129,3,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
358,42,5,111949,1,1,4,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,26,6,117125,1,1,5,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,36,5,348022,1,1,4,0,0,0,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
361,62,5,270092,6,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
362,43,5,180609,5,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363,43,5,174575,5,2,0,1,0,1564,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
364,22,5,410439,1,3,0,1,0,0,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365,28,5,92262,1,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,56,6,183081,2,1,5,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,22,5,362589,4,0,0,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368,57,5,212448,5,2,0,0,0,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,39,5,481060,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
370,26,4,185885,2,0,2,0,0,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,17,5,89821,1,0,3,1,0,0,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
372,40,7,184018,3,1,5,1,0,0,38,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
373,45,5,256649,1,1,5,1,0,0,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374,44,5,160323,1,0,0,1,0,0,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375,20,3,350845,2,0,3,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,33,5,267404,1,1,4,0,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,23,5,35633,2,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
378,46,6,80914,6,2,0,1,0,0,30,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
379,38,5,172927,1,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380,54,5,174319,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,46,5,214955,1,2,0,0,0,2339,45,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,25,5,344991,2,1,5,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
383,46,5,108699,2,2,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,36,3,117312,2,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,23,5,396099,1,0,0,0,0,0,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386,29,5,134152,1,4,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
387,44,5,162028,2,1,4,0,0,2415,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388,19,5,25429,2,0,3,0,0,0,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,19,5,232392,1,0,1,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
390,35,5,220098,1,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
391,27,5,301302,5,0,0,1,0,0,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
392,46,6,277946,4,4,0,1,0,0,40,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,34,7,98101,5,1,5,1,7688,0,45,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
394,34,5,196164,1,0,0,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
395,44,5,115562,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
396,45,5,96975,2,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
397,20,5,137300,1,0,1,0,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,25,5,86872,5,1,5,1,0,0,55,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
399,52,2,132178,5,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400,20,5,416103,2,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
401,28,5,108574,2,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
402,50,7,288353,5,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
403,34,5,227689,3,2,0,0,0,0,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,28,5,166481,1,1,5,1,0,2179,40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
405,41,5,445382,6,1,5,1,0,1977,65,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
406,28,5,110145,1,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,46,6,317253,1,1,5,1,0,0,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,28,5,123147,2,1,4,0,0,1887,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
409,32,5,364657,2,1,5,1,0,0,50,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,41,3,42346,2,2,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
411,24,5,241951,1,0,2,0,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
412,33,5,118500,2,2,2,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,46,5,188386,8,1,5,1,15024,0,60,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
414,31,7,1033222,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
415,35,5,92440,1,2,0,1,0,0,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
416,52,5,190762,1,1,5,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
417,30,5,426017,1,0,3,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
418,34,3,243867,1,4,0,1,0,0,40,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,34,7,240283,1,2,2,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
420,20,5,61777,2,1,5,1,0,0,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421,17,5,175024,1,0,3,1,2176,0,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
422,32,7,92003,5,1,4,0,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
423,29,5,188401,1,2,0,1,0,0,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
424,33,5,228528,1,0,2,0,0,0,35,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
425,25,5,133373,1,1,5,1,0,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,36,4,255191,6,0,0,1,0,1408,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
427,23,5,204653,1,0,0,1,0,0,72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,63,2,222289,1,1,5,1,0,0,40,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
429,47,3,287480,6,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430,80,5,107762,1,6,0,1,0,0,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
431,17,5,202521,1,0,3,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432,40,6,204116,5,3,0,0,2174,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
433,30,5,29662,4,1,4,0,0,0,25,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
434,27,5,116358,2,0,3,1,0,1980,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,33,5,208405,6,1,5,1,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
436,34,3,284843,1,0,0,1,594,0,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,34,3,117018,2,0,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
438,23,5,81281,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,42,3,340148,2,1,4,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,29,5,363425,5,0,0,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,45,5,45857,1,2,0,0,0,0,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,24,4,191073,1,0,3,1,0,0,40,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,44,5,116632,2,1,5,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
444,27,5,405855,1,0,1,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,20,5,298227,2,0,0,1,0,0,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
